,Solar_Power,Today_GEN_Power,Solar_Voltage,Solar_Current,Line_Voltage,Line_Current,Line_Power,Inverter_Efficiency,Temperature,TTL_GEN_Power,AC_Frequency,RUN_Time,PF,DSP_ver,RUN
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:39,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:40,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:41,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:42,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:42,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:42,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:42,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:42,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:42,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:42,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:42,19,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:42,19,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:42,19,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:42,19,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:42,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:43,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,17,34840,17,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,17,34840,17,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,17,34840,17,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,17,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,17,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,17,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:44,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,17,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,17,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,17,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,17,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,17,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,17,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:45,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,18,34840,17,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,18,34840,17,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,18,34840,17,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,17,34840,17,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,17,34840,17,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,17,34840,17,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,18,34840,18,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,18,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
15:57:46,18,34840,19,0,0,0,0,0,0,0,0,0,0,0,0
